0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.0,2.333333333333335,4.000000000000003,6.0,8.333333333333337,1.4166666666666659,3.1666666666666665,5.250000000000003,7.666666666666671,10.416666666666671,1.8333333333333344,4.0,6.500000000000006,9.33333333333334,12.50000000000001,2.250000000000001,4.833333333333337,7.75,11.000000000000016,14.583333333333332,2.666666666666669,5.666666666666663,9.0,12.666666666666666,16.666666666666675
1.0,2.331140090191142,3.9934202705734263,5.986840541146855,8.311400901911425,1.4172149774522134,3.1655700450955666,5.245065202930069,7.65570045095571,10.397475789172494,1.834429954904426,4.0,6.496710135286709,9.324560360764568,12.483550676433568,2.2516449323566383,4.834429954904425,7.74835506764335,10.993420270573422,14.569625563694622,2.6688599098088535,5.6688599098088535,8.999999999999995,12.662280180382266,16.6557004509557
1.0,2.3333333333333317,3.999999999999998,6.000000000000002,8.333333333333336,1.4166666666666672,3.1666666666666665,5.250000000000001,7.666666666666667,10.41666666666666,1.8333333333333333,4.0,6.5,9.333333333333327,12.499999999999993,2.2500000000000004,4.83333333333333,7.750000000000003,10.999999999999991,14.583333333333337,2.6666666666666656,5.666666666666669,9.000000000000007,12.666666666666666,16.666666666666675
1.0,2.331140090191143,3.993420270573434,5.98684054114687,8.311400901911442,1.417214977452213,3.165570045095573,5.245065202930077,7.655700450955724,10.397475789172512,1.8344299549044267,4.0,6.496710135286718,9.324560360764572,12.48355067643358,2.2516449323566436,4.8344299549044285,7.748355067643363,10.993420270573434,14.569625563694665,2.6688599098088583,5.668859909808852,8.999999999999995,12.662280180382291,16.655700450955713
1.0,2.3333333333333353,4.000000000000003,5.999999999999996,8.33333333333333,1.4166666666666672,3.1666666666666674,5.25,7.666666666666665,10.416666666666673,1.8333333333333346,4.0,6.500000000000001,9.333333333333341,12.500000000000005,2.250000000000001,4.833333333333336,7.750000000000004,10.999999999999998,14.583333333333336,2.6666666666666683,5.666666666666669,8.999999999999996,12.66666666666667,16.666666666666664
1.0,2.3311400901911434,3.993420270573431,5.98684054114686,8.311400901911439,1.4172149774522136,3.165570045095571,5.245065202930072,7.655700450955716,10.397475789172507,1.8344299549044272,4.0,6.496710135286714,9.324560360764574,12.48355067643358,2.251644932356642,4.834429954904429,7.748355067643359,10.993420270573429,14.569625563694636,2.668859909808856,5.668859909808854,9.000000000000004,12.662280180382284,16.655700450955724
1.0,2.3333333333333335,4.0,6.0000000000000036,8.333333333333334,1.416666666666668,3.1666666666666687,5.250000000000003,7.666666666666666,10.416666666666664,1.833333333333333,4.0,6.499999999999998,9.333333333333334,12.500000000000004,2.2500000000000027,4.833333333333335,7.75,11.00000000000001,14.583333333333346,2.666666666666666,5.666666666666672,9.000000000000007,12.666666666666675,16.666666666666668
1.0,2.3311400901911443,3.993420270573432,5.986840541146863,8.311400901911439,1.4172149774522145,3.165570045095572,5.245065202930074,7.655700450955719,10.397475789172512,1.834429954904429,4.0,6.496710135286717,9.324560360764577,12.483550676433579,2.2516449323566423,4.834429954904427,7.748355067643358,10.99342027057343,14.569625563694649,2.6688599098088557,5.668859909808858,9.000000000000002,12.662280180382288,16.655700450955724
1.0,2.3333333333333326,4.0,6.0,8.333333333333334,1.4166666666666667,3.1666666666666665,5.250000000000002,7.666666666666667,10.416666666666664,1.8333333333333353,4.0,6.5,9.33333333333333,12.499999999999998,2.25,4.833333333333333,7.749999999999999,10.999999999999996,14.58333333333333,2.666666666666667,5.666666666666667,9.0,12.666666666666666,16.66666666666667
1.0,2.3311400901911448,3.993420270573433,5.986840541146865,8.31140090191144,1.4172149774522154,3.1655700450955746,5.245065202930075,7.655700450955721,10.397475789172509,1.8344299549044278,4.0,6.496710135286715,9.324560360764579,12.48355067643358,2.2516449323566436,4.834429954904431,7.74835506764336,10.993420270573438,14.569625563694663,2.6688599098088566,5.6688599098088615,9.000000000000002,12.662280180382298,16.65570045095572
1.0,2.333333333333333,3.9999999999999996,5.999999999999997,8.33333333333333,1.4166666666666663,3.166666666666667,5.25,7.666666666666664,10.416666666666666,1.833333333333333,4.0,6.500000000000001,9.333333333333332,12.499999999999998,2.25,4.833333333333333,7.75,10.999999999999998,14.583333333333336,2.6666666666666665,5.666666666666665,9.0,12.666666666666668,16.666666666666668
1.0,2.331140090191143,3.993420270573431,5.986840541146863,8.311400901911439,1.4172149774522138,3.165570045095572,5.245065202930075,7.655700450955719,10.397475789172507,1.8344299549044296,4.0,6.496710135286716,9.324560360764572,12.483550676433579,2.251644932356642,4.834429954904428,7.748355067643356,10.993420270573427,14.569625563694647,2.6688599098088557,5.668859909808855,8.999999999999998,12.662280180382288,16.65570045095572
